a|b|paa|pbb|pab|acore|bcore|sbm_pmat|na|N|taa|tbb
21|84|0.9850746268656716|0.014621374075744797|0.00030399905858356053|(0.01823570193575787, 0.010050251256281407)|(1.2064652162516865, 0.49246231155778897)|(0.0009689330277565572, 2.4134280019930245e-06, 0.0037520194470867115)|0.9198482623592755|14150|0.9998457212531415|0.9897112512446067
21|85|0.8040369587496797|0.19497822188060465|0.0009848193697156035|(0.23881580936675062, 0.10050251256281408)|(0.98474114346781, 0.4020100502512563)|(0.0009632748640330253, 1.4550744004383679e-06, 0.001421455893744771)|0.692204981813159|18795|0.9993879531261664|0.9974809019599811
21|87|0.7261822075591827|0.2734632748741101|0.00035451756670718297|(0.33492866053965215, 0.135678391959799)|(0.8893909458871763, 0.36180904522613067)|(0.000966664613656071, 3.4015410341501114e-07, 0.0007566208074025008)|0.5698798377620257|21584|0.9997559627270418|0.9993522202979785
21|89|0.7940501984848725|0.20541998133767733|0.0005298201774502206|(0.2516078723074371, 0.10552763819095477)|(0.9725092423000075, 0.3969849246231156)|(0.0009665517217647062, 9.205656917395098e-07, 0.0020384228224258056)|0.725334105273315|17588|0.9996664924463028|0.9987120585917225
21|91|0.9817721568474139|0.01748504632706517|0.0007427968255209351|(0.02142961880815442, 0.010050251256281407)|(1.2024209916553334, 0.49246231155778897)|(0.000967982026954615, 7.367616533396824e-06, 0.00698910028518967)|0.94410952022105|13878|0.9996218491576192|0.9792008757526
21|92|0.9936005222448616|0.006359913750469823|3.956400466855255e-05|(0.008197144099248, 0.005025125628140704)|(1.216907488476692, 0.49748743718592964)|(0.0009701743459942752, 7.372718765615187e-07, 0.00907218240307015)|0.9633474304754581|13594|0.9999800909842022|0.9968992248062015
21|93|0.9998606590825396|0.00011943507210892479|1.9905845351487463e-05|(0.00018459921561999769, 0.0)|(1.224579167355631, 0.49748743718592964)|(0.0009703478320126307, 9.265693768820941e-06, 0.11428571428571428)|0.9980747527053044|13197|0.999990045789369|0.923076923076923
21|94|0.9956785901896068|0.004083534041013747|0.00023787576937944158|(0.005950329225777215, 0.0)|(1.2194525320874803, 0.49748743718592964)|(0.000969654534088366, 5.502460631613699e-06, 0.009004873997333507)|0.970749661006005|13504|0.9998805601727896|0.9716981132075471
21|95|0.7241779720304938|0.26430389971943946|0.011518128250066715|(0.3237179366222221, 0.1457286432160804)|(0.8869367015155605, 0.37185929648241206)|(0.0009291268621737444, 1.638381250598876e-05, 0.0016676120533502979)|0.6914409235156143|18937|0.9921101905510021|0.9786751058232851
21|96|0.9532798086778271|0.04315188095509243|0.003568310367080439|(0.05285005145270822, 0.02512562814070352)|(1.1675287167003945, 0.4824120603015075)|(0.0009616777325808678, 1.9782175102764717e-05, 0.005263005596356292)|0.9171547096144461|14311|0.9981318997982849|0.9602956705385427
21|97|0.8654580234892678|0.1044608928679138|0.030081083642818366|(0.12796643990361706, 0.08040201005025126)|(1.0599655101522876, 0.4623115577889447)|(0.0009098764805014944, 6.893831752432173e-05, 0.002088182160175612)|0.8429019959632205|15644|0.9829181529488327|0.8741392363990338
21|98|0.47248356261736785|0.5235112226024012|0.0040052147802309|(0.6411681932104987, 0.2663316582914573)|(0.5786734095394948, 0.24120603015075376)|(0.000942760820077389, 5.073223848830663e-06, 0.0016840506225932062)|0.563958286443094|23441|0.995779418839365|0.9961892394151758
23|24|0.35149874767714306|0.5710322910775363|0.07746896124532063|(0.6993708475633413, 0.36180904522613067)|(0.4305052307895475, 0.25125628140703515)|(0.0011928753766722328, 8.674767016234797e-05, 0.0008441478454303705)|0.3678138054505669|13086|0.9007401784019737|0.9364765637939602
23|25|0.1674534209360128|0.7583219334245326|0.0742246456394546|(0.9287522598606323, 0.45226130653266333)|(0.20511072973852973, 0.15577889447236182)|(0.0008965416147053869, 8.152335944749609e-05, 0.0006835737261963164)|0.2465223767832541|19604|0.8185799726857447|0.9533433184095469
23|26|0.6617442184452493|0.28686136933559614|0.05139441221915449|(0.351335786625528, 0.19597989949748745)|(0.8104679949442916, 0.38190954773869346)|(0.001645210187015529, 0.0001475438923082293, 0.0038059806827576473)|0.7239624119028975|6679|0.96261906077857|0.9177843510677093
23|27|0.4340812997303326|0.2965342743949129|0.2693844258747545|(0.36317971426853335, 0.4170854271356784)|(0.5316407724182134, 0.48743718592964824)|(0.0009018748912731837, 0.0002689852285838401, 0.0005693555725269156)|0.5106324219828776|9470|0.7631883167244685|0.6876532010576903
23|28|0.9772956798204601|0.012006732747334953|0.010697587432204975|(0.014883798156182885, 0.01507537688442211)|(1.1969407558222946, 0.49748743718592964)|(0.001905697443106602, 0.0001341803900520723, 0.003885210781762506)|0.9261980297211555|5136|0.9945567355639298|0.6918103448275862
23|29|0.8040754763443839|0.17770184997075752|0.01822267368485856|(0.2176504105490073, 0.10552763819095477)|(0.9847907917575295, 0.4221105527638191)|(0.0018434947613329903, 4.449563446716027e-05, 0.001849578902818133)|0.6635961239382702|6902|0.988795518207283|0.9512275498434667
23|31|0.4206159992267792|0.5721350558974194|0.007248944875801411|(0.7007244083291219, 0.2914572864321608)|(0.5151515200052295, 0.21608040201005024)|(0.001840643330609248, 9.796511009612969e-06, 0.0009554321835624184)|0.36181592851086036|12980|0.9914565613608749|0.9937048850092329
23|32|0.19551205180477274|0.7989342247271856|0.005553723468041731|(0.9784947410652239, 0.40703517587939697)|(0.2394729246971537, 0.10552763819095477)|(0.0018183407469904947, 8.729249566559185e-06, 0.0008491082937074964)|0.25244618395303325|19352|0.9859958800294824|0.9965363311286137
23|33|0.5215368332767538|0.4761467340295944|0.0023164326936517764|(0.5831594129865726, 0.24120603015075376)|(0.6387545127174172, 0.2613065326633166)|(0.0019254309641914221, 3.926154715948122e-06, 0.0014825632800338445)|0.45601775731667216|10324|0.9977841451766953|0.9975734248180068
23|34|0.31048957701592284|0.6871796701271211|0.0023307528569559894|(0.841620562221225, 0.34673366834170855)|(0.3802790055122726, 0.15577889447236182)|(0.001904384577446164, 3.2439982019643435e-06, 0.000868384382780025)|0.30840653841877014|15357|0.9962606837606839|0.9983069879934352
23|36|0.5519704173269941|0.44412044374009507|0.003909138932910724|(0.5439342835787848, 0.22613065326633167)|(0.6760263226041056, 0.2814070351758794)|(0.0019074447520478818, 7.235581539332817e-06, 0.0017618996124625602)|0.504869391098571|9478|0.9964714184897672|0.9956182942137799
23|37|0.8455637199365552|0.15197617583271292|0.002460104230731881|(0.18615254991511923, 0.08040201005025126)|(1.035603292296962, 0.4271356783919598)|(0.0019361942390772205, 8.237303713723348e-06, 0.002978682908260373)|0.7302527646129542|6442|0.9985474006116207|0.9919712655820832
23|39|0.9602322846221699|0.03895912966774478|0.000808585710085269|(0.0477157322092997, 0.020100502512562814)|(1.1760414469569906, 0.4824120603015075)|(0.0019492282955488492, 9.42071993141716e-06, 0.010445922641044592)|0.9019512195121951|5365|0.9995791406817921|0.9897292250233427
23|41|0.6130607262740311|0.38416938569517145|0.0027698880307973992|(0.47051217629525494, 0.19597989949748745)|(0.7508497679982941, 0.31155778894472363)|(0.0019328457295743307, 4.593538238617105e-06, 0.0013410060577158651)|0.4913632739835238|9253|0.9977460268948656|0.9964079147640792
23|42|0.09171120546999881|0.907151558682074|0.0011372358479272732|(1.1110346292441318, 0.45226130653266333)|(0.11235061338042601, 0.04522613065326633)|(0.0018861503214304852, 1.819391208945015e-06, 0.0004516817445915191)|0.13577285521967936|34556|0.9938381121349129|0.9993735757575757
23|43|0.8781553561224833|0.12184464387751673|0.0|(0.14923118535848817, 0.06030150753768844)|(1.0755195961273902, 0.4371859296482412)|(0.0019522436342667402, 0.0, 0.006470776189685672)|0.8055474876561138|5855|1.0|1.0
23|44|0.8875301470838004|0.11236794728081796|0.00010190563538163661|(0.13762947189472874, 0.05527638190954774)|(1.087000518464375, 0.44221105527638194)|(0.0019501307501166585, 6.57759578788306e-07, 0.008533691053554844)|0.8298922800718133|5729|0.9999425936202376|0.9995467593292038
23|45|0.7279973245638481|0.2719469371829887|5.573825316314587e-05|(0.3330659861153334, 0.135678391959799)|(0.8916166441353078, 0.36180904522613067)|(0.0019511903628136968, 1.670875183535196e-07, 0.003649449403626561)|0.6660662824207493|7024|0.999961719557478|0.9998975304846808
23|46|0.7965001067040639|0.20331697204353527|0.00018292125240084144|(0.2490186176965966, 0.10050251256281408)|(0.9755115702373163, 0.3969849246231156)|(0.0019522436342667402, 6.039814456899884e-07, 0.0036200495049504952)|0.700201969199697|6740|0.9998851850434383|0.9995503597122303
23|47|0.3333674029972787|0.6664665073909877|0.00016608961173359226|(0.8162551505099374, 0.3316582914572864)|(0.4082925685163955, 0.1658291457286432)|(0.0019475184347364503, 2.0693092860492977e-07, 0.0007085417344528469)|0.29270223207218615|15368|0.9997509530833925|0.9998754109044209
23|51|0.9206751946999331|0.07918384607252352|0.00014095922754343306|(0.09698226897786515, 0.04020100502512563)|(1.127595202628373, 0.4623115577889447)|(0.0019514891439733038, 7.183521002819532e-07, 0.0038851906285121466)|0.7953828505878979|5985|0.9999234537660747|0.9991107158737217
23|52|0.36281008963935796|0.6362309776943923|0.0009589326662497394|(0.7792285933412695, 0.3165829145728643)|(0.44435459008907546, 0.18090452261306533)|(0.0019379918333531914, 1.3018840904292463e-06, 0.0008784091239423186)|0.33148081749731084|13537|0.9986802088712917|0.9992469632976458
23|61|0.14306734454095246|0.8562189109356642|0.0007137445233833686|(1.048652435568658, 0.4271356783919598)|(0.1752415037869297, 0.07035175879396985)|(0.0019093327080753533, 7.022603735674057e-07, 0.0002484905311627474)|0.12714311909782708|36846|0.9975117712360756|0.9995833733935839
23|62|0.5166198409243797|0.4831823038265205|0.00019785524909975862|(0.5917756228682017, 0.24120603015075376)|(0.6327353344725274, 0.2562814070351759)|(0.0019466049780782354, 2.8018895943424246e-07, 0.0010290062974544936)|0.41494614003590663|11342|0.9998085464849135|0.999795300090068
23|63|0.42690440779904226|0.5726379786555967|0.0004576135453609427|(0.7013355966859443, 0.2864321608040201)|(0.5228579950350627, 0.21608040201005024)|(0.0019398527565537146, 6.241312316159917e-07, 0.0009379723424781755)|0.3696767744085305|12963|0.9994643198775589|0.9996005934040854
23|64|0.19478424519424653|0.8045884303445804|0.0006273244611730967|(0.9854163967543473, 0.4020100502512563)|(0.23858684895114815, 0.10050251256281408)|(0.001930998312505002, 7.168549688213318e-07, 0.0004240203364460628)|0.1859163426732806|25652|0.9983922829581994|0.9996103100818349
23|65|0.8513051129142634|0.1486622999967413|3.2587088995340047e-05|(0.18207902706112383, 0.07537688442211056)|(1.0426335890492058, 0.4271356783919598)|(0.0019513397533935004, 8.561662161091954e-08, 0.0017919035184469437)|0.6543588533679368|7281|0.9999808608777201|0.9998904109589041
23|66|0.7267011628553942|0.27302064207422244|0.0002781950703833528|(0.33438431669140467, 0.135678391959799)|(0.8900272428341042, 0.36180904522613067)|(0.0019504364252701059, 5.006462341590525e-07, 0.0013183752683868953)|0.5444106389243302|8581|0.999808627090749|0.999490783175476
23|67|0.4017071670255306|0.5975545985850508|0.0007382343894186404|(0.7318573519444452, 0.30150753768844224)|(0.4919894924803187, 0.20100502512562815)|(0.0019382099930572026, 1.379437823909244e-06, 0.001730256591267595)|0.43656540217220213|11047|0.9990819722296599|0.9993826684157728
23|68|0.16790256964828262|0.831975127452495|0.00012230289922241105|(1.01895820448437, 0.4170854271356784)|(0.20564672019236707, 0.08542713567839195)|(0.001941592051888534, 1.5194111005679975e-07, 0.00044427161390648076)|0.17612878643551153|26672|0.9996359246555655|0.9999265038662835
23|71|0.06750893081500325|0.9320351378026698|0.0004559313823269598|(1.1415059077019734, 0.46733668341708545)|(0.08269249012459828, 0.035175879396984924)|(0.0019029174733315901, 6.790720474298489e-07, 0.0002934661687835669)|0.09762407602956705|49676|0.9966345418387639|0.9997554706495311
23|72|0.17619166627265298|0.8236124526339252|0.00019588109342177253|(1.0087151307349418, 0.4120603015075377)|(0.2158114705553041, 0.09045226130653267)|(0.00193942092170115, 2.64921357455574e-07, 0.0005475822994168787)|0.19710752611754673|24434|0.9994444338014138|0.9998810983234864
23|73|0.0716027055774363|0.9281774181579316|0.0002198762646320783|(1.1367840408826972, 0.4623115577889447)|(0.08770319493095204, 0.035175879396984924)|(0.0019243317763077323, 3.845216278899997e-07, 0.0004225904126706393)|0.11770322744923292|40851|0.9984669630538097|0.9998815688573467
23|74|0.0769178631209185|0.9229171087064149|0.0001650281726666195|(1.130338414340784, 0.4623115577889447)|(0.09423115538047155, 0.04020100502512563)|(0.0019286923973932466, 3.805339178986656e-07, 0.0007829902003705772)|0.1599388731907041|30747|0.9989283937387577|0.9999106022534617
23|75|0.07320395821571321|0.9266275114530405|0.00016853033124636607|(1.1348835000482829, 0.4623115577889447)|(0.08968453009083716, 0.035175879396984924)|(0.0019235914519675997, 2.9010907627423087e-07, 0.0004180687955402352)|0.11907521895929933|40423|0.9988502222903572|0.9999090707944485
23|76|0.49382622671835114|0.5031672496927295|0.0030065235889193535|(0.6162561500352932, 0.2562814070351759)|(0.6048140925351738, 0.25125628140703515)|(0.0019077356063700662, 3.861731176683576e-06, 0.0008598077765784484)|0.39101931481742563|12128|0.9969651275982515|0.997021300511437
23|77|0.5425277806625818|0.45732682521549484|0.00014539412192335653|(0.5601185179488447, 0.23115577889447236)|(0.6644581211021592, 0.271356783919598)|(0.00194878064302748, 2.838877173789085e-07, 0.0019423178014070469)|0.5005414185165132|9324|0.9998660210155607|0.9998410644143223
23|78|0.14191410161522053|0.8577484870912969|0.00033741129348251994|(1.0505271629127595, 0.4271356783919598)|(0.17381368109252282, 0.07035175879396985)|(0.0019321148051251388, 3.9943278482965624e-07, 0.00035324733300986675)|0.14898074288937233|31680|0.9988126244829171|0.9998033543934435
23|79|0.39664049329465545|0.6030101909086767|0.00034931579666783104|(0.738533801631391, 0.30150753768844224)|(0.4857946378392994, 0.20100502512562815)|(0.0019454750013986174, 5.174213985153515e-07, 0.0010793015627119905)|0.37586393820300856|12879|0.9995598507319874|0.999710440508114
23|81|0.47236499203706384|0.5274721297234689|0.0001628782394672072|(0.6460279464999265, 0.2663316582914573)|(0.5785266481795379, 0.23618090452261306)|(0.0019473630767098107, 1.7416060394253163e-07, 0.0005853173427725277)|0.3139929808672025|14490|0.9998276225316504|0.9998456287199191
23|82|0.3956911974286667|0.6029594590496983|0.0013493435216349798|(0.7384738700845564, 0.30150753768844224)|(0.4846275254088784, 0.20100502512562815)|(0.0019337448440756605, 1.3896284626886944e-06, 0.0005235720992812238)|0.2769345981028457|16497|0.9982978560636487|0.9988823167438998
23|84|0.9456730247204025|0.05400123059104564|0.0003257446885518839|(0.0662109190339009, 0.02512562814070352)|(1.1582087402363035, 0.4723618090452261)|(0.0019493775130559722, 1.966202293378355e-06, 0.003822837611392671)|0.808954353215692|5793|0.9998278006313978|0.9969929836284664
23|85|0.5172516241483125|0.48247108223736335|0.00027729361432419586|(0.590904142861634, 0.24120603015075376)|(0.6335103921393456, 0.2613065326633166)|(0.0019454005077931113, 4.631681109020311e-07, 0.0014321218120165362)|0.453482668410726|10443|0.9997320266442079|0.9997127144381516
23|87|0.40800500312695437|0.5919011882426517|9.380863039399625e-05|(0.7249282093206908, 0.2964824120603015)|(0.4997095189643292, 0.20603015075376885)|(0.0019477423474833252, 1.1603648156037196e-07, 0.0007590564570144632)|0.3282442748091603|13231|0.9998850530671674|0.9999207627902061
23|89|0.5010360706062932|0.4989063699155794|5.755947812739831e-05|(0.6110380043108175, 0.25125628140703515)|(0.6136421129139171, 0.25125628140703515)|(0.001949839093848233, 1.1506812493268515e-07, 0.002050197876460814)|0.4933736547184915|9235|0.9999425628458196|0.9999423176757869
23|91|0.9331428571428572|0.06346428571428571|0.0033928571428571428|(0.07772759175005235, 0.035175879396984924)|(1.1428669581326372, 0.4723618090452261)|(0.001937384831525451, 2.488480952642898e-05, 0.0065877032011714765)|0.8622726566143324|5517|0.9981853259727608|0.9739654699917786
23|92|0.9759796779857297|0.024020322014270238|0.0|(0.029549049002748552, 0.010050251256281407)|(1.1953263607117972, 0.48743718592964824)|(0.0019522436342667402, 0.0, 0.009268067687163078)|0.9066688460281138|5237|1.0|1.0
